" |text дочь ходить детский сад веснянка который очень холодный ремонт детский сад группа очень холодный ребенок спать свитара воспитатель одевать теплый одежда обувь очень ребенок болеть жалоба родитель руководство дошкольногообразование реагировать"
" |text детский сад иволга номер старое окно поменять родитель утеплять окно весь изменение ребенок болеть часто полый холодное"
" |text забор детский сад филиал очень низкий местами просто перешагнуть"
" |text цель безопасность работник ребенок родитель противый террористический акт прилегающие территория детский сад вьездной ворот калитка должный дополнительно оборудовать освещение ввид прожектор связь начаться зимний период темнеть рано избежание чп"
" |text отремонтировать садик доу установить диодный светильник который освещать спальня этаж подъезд просьба поставить экран светильник привести согласно снип исправить пожалуйста"
" |text хотеться заменить окно детский сад окно плачевный состояние почему кабинет чиновник хороший окно сад кошмарный труха"
" |text свалка срубить ветка спилить дерево детский сад"
" |text декабрь садик сделать полдник ужин день сократить неужели настолько"
" |text территория дс фонарный столб светильник висеть часть конструкция который люба момент мочь отвалиться болтаться ветер ряд ходить ребенок родитель просить принять мера провести ремонт замена светильник"
" |text детский сад сказка начать уничтожать дерево кустарник"
" |text отремонтировать лестница случай эвакуация ребенок мочь получить травма это весь таки детский сад"
" |text просить заменить лампа освещение территория детский сад"
" |text сколько ждать постоянный няня ясельный группа воспитатель тяжело справляться маленький ребенок который одеться самостоятельно пока мочь вывести прогулка ребенок поочередно каждый одеть раздеть проблема нехватка кадр решаться"
" |text группа детский сад солнышко заливать талый вод крыша опасность короткий замыкание электричество отключить ребенок сидеть свет просить срочно принять мера"
" |text течение несколько месяц проходить мимо далее территория садик видеть большой куча складированнть авто покрышка отработать покрышка относиться отход класс опасность согласно гост вредный вещество вредить здоровье ребенок просить вывести"
" |text ребенок посещать дду мбдоу детский сад комбинированный вид солнышко группа считать здоровье ребенок весь ребенок находиться дать помещение подвергаться опасность поскольку спальня спать ребенок тихий час весь стен покрыть плесень"
" |text ремонт сад закрыть центральный калитка говорят это цель безопасность ребенок выбежать дорога вход который открытый дорога просто вдоль забор глина ям лужа снег тротуар это безопасно ребенок"
" |text свалка мусор детский сад доу сторона школа"
" |text свалка мусор около доу проспект вахитов сторона вахитов"
" |text детский сад должный открыть ремонт еще октябрь мочь открыть отсутствие приказ происходить ускорить процесс принятие приказ это очень важный многий родитель"
" |text игра улица ужасный опасный условие качели горка беседка сделать х год обновляться"
" |text добрый день просить помочь преобразить детский сад машенька имя необходимый качественный ремонт далее старый очень снаружи внутри весь время еще ходить шкаф кровать устареть"
" |text добрый день просить преобразить сделать ремонт детский сад весняночка очень плачевный состоянь снаружи внутри площадка детский несовременный весь время еще ходить шкаф кровать устареть"
