" |text невозможно проехать очень глубокий ям автомобиль застревать требовать короткий срок привести данный участок нормативный состояние"
" |text образоваться существенный провал установить люк плоскость асфальт"
" |text необходимый чистить избежание травмирование пешеход процесс переход проезжий часть"
" |text весь зима ходить тротуар улица карл маркс зеленодольск весь зима снег около дом карл маркс чистить день дом скинуть лед крыша ходить стать невозможно прекрасно видно фотография"
" |text улица буденный год лениногорск чистить проезжий часть дом это чистка случай человек выходить лопата чистить"
" |text собственник здание петербургский убирать прилегать тротуар сплошной снежный каша требоваться уборка"
" |text качество провести работа оставлять желать хороший чистка снег дорога перекресток дорога оставить глыба снег"
" |text снова авария перекресток багаутдинов булгар писать ранее почистить улица аллея почистить аллея герой перекресток справа видно ехать авто право просто погрузщик убрать аллея герой весь снег видно ехать авто"
" |text дорога ужасный состояние колея снег лед пройти проехать въезд арка жилой дом проблематичный буксовать спец машина дорога чищеный большой месяц трактор управлять компания создавать видимость чистка картина меняться"
" |text производиться очистка проезжий часть снег адрес менделеев арка подъезд магазин кедр просить вычислить асфальт весь ширина полоса обычно"
" |text возле дом очищаться местный проезд сторона ужасный состояние выезд сторона пр кта мир местный проезд похожий ледяной американский горка постоянно застревать машина часть выезд окончательно засыпать снег"
" |text вывозиться снег парковочный место весь завалить снег сугроб родитель ребенок участник олимпиада негде припарковать машина разобраться"
" |text весь зима убирать снег внутренний дорога парковочный карман магазин айкон образоваться снежный каша машина кидать сторона сегодня очень многие застрять мамочка коляска просто мочь пройти"
" |text улица ой переулок мичурин невозможно проехать требоваться уборка механизировать транспорт"
" |text почему весь тротуар безобразный вид руководитель город смотреть должный мама ребенок приходить сугроб иметь совесть"
" |text дорога чистить снег мочь дом доехать машина приходиться оставлять машина откапывать каждый день"
" |text чиститься тротуар снег лед идти бояться упасть сколько мочь травма"
" |text убирать снег дорога поворот проспект вахитов ряд автомойка магазин перекресток школа нужно организовать качественный своевременный уборка обязать организация находиться ряд дорогой убирать снег невозможно проехать полоса судить аварийность"
" |text двухполосный дорога превратиться однополюсный"
" |text очень глубокий колея машина разъехаться мочь"
" |text уборка снег дорога завалить тротуар район дом ул центральный мариупольский трактор который чистить тротуар стать убирать снег тротуар указанный дом просто съехать дорога уехать"
" |text весь зима убирать снег улица куйбышев невозможно ходить пешком машина вообще выехать"
" |text чистить дорога азьмушкин переулок вахитов просить принять мера"
" |text напротив лицей чистить тротуар самый начало зима ходить невозможно срочно навести порядок очистить тротуар снег"
" |text добрый день адрес мир ближний дом снег двор чистить снег лед невозможно пройти обычный человек проехать машина застревать буксовать очень опасный проезжать мимо машина стоящий ряд дорога машина кидать сторона сторона"
" |text уважаемый друг весь наблюдать прекрасно знать чистить наш тротуар фото тротуар зима убирать снег пешеход вынудить передвигаться натоптать козий троп проезжий часть дорога убирать менее удовлетворительно тротуар сожалень"
" |text ребенок добираться школа садик улица минский школа садик пешеходный дорожка чистить весь зима почему заявка решаться вопрос данный характер"
" |text детский сад очищать тротуар снег левый сторона тротуар очистить правый право многие мамочка ребенок вынудить ходить проезжий часть вдоль парковка выезжать парковка водитель мочь заметить маленький ребенок"
" |text месяц чистить дорога улица набережная улица проживать число пенсионер год семья ребенок инвалид случиться смочь проехать скорый пожарный администрация сельский поселение звонок отвечать"
" |text автосборочный проезд снег правый часть дорога наледь часы пик машина скапливаться огромный пробка возле остановка огромный куча снег садить пассажир невозможно просить вычистить дорога асфальт"
" |text необходимый почистить тротуар мир дом"
" |text весь зима невозможно ходить каша зима чистить коляска тяжело пройти"
" |text весь зима участок дорога мостовый переулок начало улица советский чиститься проехать джип пройти пешком вообще невозможно колея очень высокий газель проехать мочь друг кома потребоваться скорый доехать"
" |text снег возле пешеходный переход чистопольский амирхан убрать снежный каша нога"
" |text дорога ян юла азнакаево ул чалтугай сторона тукать просто напросто завалить снег цель просить почистить дорога снег предоставить житель поселок возможность ездить дорога"
" |text улица чистый нужно очистить въезд главный дорога заехать грейдер решить почистить утрамбовать снег земля весь снег начало переулок спустить вниз остаться огромный валун который проехать пройти просить отправить трактор очистить"
" |text завалить снег ливнек скоро весна тонуть всей улицей"
" |text скорый точно проехать утром это весь превратиться лед несвоевременный реакция доблестный администрация зимой привести появиться толстый слой утрамбовать снег растаять требовать почистить максимально быстро"
" |text просить почистить дорога ул шинник калия очень глубокий погодный условие данный момент позволять улица температура весь замерзнуть грейдер взять лед просить решить вопрос ближний время парк семья благоустроить добраться понятно"
" |text нужно вывезти снег проезжий часть улица молодежный"
" |text требоваться выполнить очистка лед пешеходный дорожка выход метро козий слобода светофор ул метр вахитов глаз женщина упасть сильно удариться голова вызов скора помощь отказаться"
" |text невозможно машина передвигаться говорить пешком"
" |text вывозить снег улица энгельс возможность припарковаться вдоль дорога перейти тротуар подход магазин аптека плата человек лазать сугроб"
" |text автобусный остановка казань арен мост казанка тротуар очистить снег невозможно идти"
" |text метровый участок сплошной ям глубина сантиметр длина метр пешеход вынудить идти проезжий часть"
" |text добрый вечер хотесться узнать обратиться проблема чистить улица улица плюсовой температура улица услон каша пройти ребенок улица проехать"
" |text разворот ул раскольников убрать снег полоса полностью завалить снег"
" |text сказать принципиально чистить снег внизу улица март трактор спуститься вниз ходить возможно еще вынудить написать прокуратура проверить распределение денежный средство целесообразно использовать"
" |text чистить улица пройти проехать"
" |text зима чистить улица шамиль усманов автоградбанка проспект беляев улица снежный каша проехать припарковаться пройти пешком"
" |text огромный ям ул центральный плата салмач каждый день многокилометровый пробка ехать час фото ям несколько весь протяжение улица объезжать встречный полоса это новый асфальт год выпуск дорога расширять полоса"
" |text снег трамвайный остановка казань арен перекидать левый полоса дорога заузить половина левый полоса оба направление"
" |text отчистка расширение улица снег преулка улица школьный советский школьный гагарин переулок вообще хаус"
" |text валеев дорога нечищеный снег сколько ждать почистить дело каша везде принять мера хотеть пойти далекий выше стоящий орган просто наплевать"
" |text уборка снег должный производиться ночью днем ник препятствие качественный уборка дорога принять внимание фото видно машина мешать заранее благодарный"
" |text целый полоса остаться нечищенный превратиться стиральный доска проехать невозможно участок дорога принимать поток машина крупный улица образоваться горлышко провоцировать пробка утро"
" |text вод уходить привести порядок"
" |text чистить дорога возможно проехать"
" |text невозможно выбраться машина коляска ребенок также смочь проехать скорый помощь служба зима чистить заявка оставлять приемный жкх протяжение весь зима ответ вежливый говорят прочистить пихтовый"
" |text перекресток улица ефремов вахитов образовать объемный ям принять мера"
" |text перекресток адоратский воровской разбитый асфальт связь ухудшиться пропускной способность перекресток часы пик собираться большой пробка"
" |text размыть дорога затруднить проезд необходимый очистить дорога снег наледь"
" |text дом невозможно нормальный пройти магазин прогресс остановка гвардейский образоваться лед бугор сверху каша снег весь человек особенно пожилое очень трудно пройти это получить травма"
" |text мочь разъехаться машина ужасный колея дорога вообще чистить бампер машина цеплять снег дорога"
" |text здравствовать береговой утопать снег колея ребенок идти школа дорога тротуар отсутствовать просить почистить"
" |text снег трамвайный остановка перекидать дорога левый полоса заузить оба направление направление"
" |text ехать ул бигичев сторона ул глушко пересечение ул файзь снег территория тц березка складировать зеленый зона самый ухудшить видимость водитель пешеход который собираться перейти дорога"
" |text ул гайнуллин напротив далее находиться пешеходный переход большой количество осадок спуск дорога представлять серьезный опасность подскользнуться попасть машина связь близость школа часто ходить ребенок просить предпринять соответвовать мера"
" |text построить пожалуйста тротуар пешеход участок дорога дом шевченко лермонтов лермонтов находиться гараж невозможно пройти малооетний ребенок участок дорога это небезопасно неудобно снег лужа автомобиль скорость"
" |text улица чистить отснег большой месяц невозможно ходить ездить возможность пройти коляска санки"
" |text запланировать установка бордюр лето"
" |text законно установить шлагбаум муниципальный территория адрес подаметьевский"
" |text образоваться колея невозможно проехать"
" |text пешеход идти тротуар сторона ул клара цеткин сторона ул несмеловый железнодорожный мост проезжать машина нога голов обрызгивать лужа грязь дорога принять мера возможно пройти остаться чистый сделать стеклянный ограждение вдоль тротуар"
" |text улица тукать фонтан улица шашина односторонний движение неделя чистить снег"
" |text невозможно проехать глыба лед непроходимый коллега создаваться аварийный ситуация дорога нечищеный"
" |text чистить дорога шашина далее далее стоянка далее родничок садриева далее"
" |text дорога вдоль кипа мастер нуждаться срочный уборка возможно движение ряд сугроб обледенение нередкий авария который объехать дорога вынудить ходить пешеход видный фото это опасный незарегистрированный случай наезд иметь место"
" |text торговый ассамблея улица ямашева пешеходный дорога весь снег ходить возможно принять мера"
" |text дорога улица кайманов снег сбрасывать тротуар пешеход ходить тротуар ходить возможно просто"
" |text улица нефтяник расчищать ряд страшный колея лед снег невозможно разъехаться уступить дорога начало улица вообще снег почта кафе ребенок страшно идти тротуар снег сделать дорога проезжать пожалуйста"
" |text звонить местный власть село просьба убрать каша дорога получить ответ чистить дорога лопата либо ходить пешком неужели это нужно решать уппч рт"
" |text данный участок дорога ремонтироваться год летом год снять верхний покрытие ям стать немного мелкий ранний достигать сантиметр дорога ездить большегруз уборочный техника легковой авто летом отсутствие верхний покрытие дорога лететь пыль стена"
" |text ул энергетик возле далее зима произвести соответствующий уборка снег проезжий часть начало потепление снег начать таять проезжий часть образоваться снежный каша большой лужа который невозможно проехать пройти застревать машина"
" |text гараж снег съехать перекрыть дорога пройти проехать"
" |text проезд просто испытание автомобилист это дорога знать последний чистить припарковаться проехать решать пожалуйста проблема стыд позор нк"
" |text течение несколько день снегопад ул карйняй далее суровка чистить дорога трактор чистить центральный улица крайний заезжать проехать нива невозможно"
" |text дорога местами сузиться половина сегодня плюсовой температура обочина вод стекать дорога завтра минусовый мочь образоваться гололед последствие печальный"
" |text проспект тукать начинать хлебзавод выше улица киров очистить снег тротуар пройти труд запросто сломать нога мама ребенок вообще молчать просить принять мера"
" |text половина ул дружба остаться чистить снег видимо прийтись обращаться прокуратура провести проверка повод расход денежный средство уборка улица снег"
" |text образоваться колия возможно ездить ходить"
" |text чистить снег дорога ул цветочный невозможно проехать"
" |text это год видеть город вывозить снег стоять гора декабрь стоять ложно двухполосный движение еле еле умещаться машина навстречу ехать камаз приходиться заезжать гора попасть"
" |text чистить ценральный улица наш постоянно забывать мочь проехать дом ребенок ходить сугроб школьный автобус начать таять вообще проедиш"
" |text просьба очистить проход дорога дорога снежный ледяной насыпь снег"
" |text отсутствовать тратуар ул изыскатель лига школа пешеход идти проезжий часть машина мочь разъехаться одностронний колея"
" |text дождь снег растаять нужно очистить улица очень глубокий клия невозможно проехать машина пешком трудно пройти трактор который сельсовет очищать дорога нужно ковш опускать человек страдать это нужно добираться город работа"
" |text чистить снег большой неделя весь день идти снегопад трактор обращаться большой колея который возможно сбежать двор обязательный условие тракторист надавить ковш просто проехаться убрать пушок исполнительный комитет чистопольский муниципальный район заявка решить б проспект ямашева дружба ново савиновский район казань городской округ казань татарстан приволжский федеральный округ рф благоустройство территория необходимый продлить конец пандус оба сторона тротуар место проведение ремонтный работа комитет жилищный коммунальный хозяйство заявка решить городской поселение нижнекамск нижнекамский район корабельный улица содержание ремонт муниципальный дорога снежный отвал пешеходный переход закрывать пешеход водитель возможно дтп привести территория нормативный состояние исполнительный комитет нижнекамский муниципальный район заявка решить улица наиль юсупов залесный кировский район казань городской округ казань татарстан приволжский федеральный округ рф организация дорожный движение установить знак прямо положить точный местоположение указать карта мку автоматизированный система управление дорожный движение год казань заявка решить улица шолохов танайк елабужский район татарстан приволжский федеральный округ рф детский сад нарушение строительный норма повлечь разрушение фасад внутренний отбелка данный момент этаж протекать кровля отчетный сессия просить мэр елабужский р решить данный проблема сей пора создать комиссия выявить причина исполнительный комитет елабужский муниципальный район заявка решить улица наиль юсупов залесный кировский район казань городской округ казань татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога невозможно ездить машина бросать сторона сторона убрать лед дорога администрация заявка решить бугульма бугульминский район улица воровской содержание ремонт муниципальный дорога знак пешеходный переход пересечение улица гашек воровской добраться затруднительно ул есенин тротуар чистить вообще исполнительный комитет бугульминский муниципальный район заявка решить проспект мир комплекс орловский кольцо центральный район набережная челны городской округ набережная челны татарстан приволжский федеральный округ рф благоустройство территория детский площадка очищать снег муниципальный образование город набережная челны заявка решить loc республика татарстан казань улица восстание благоустройство территория черный загрязнить реагент снег лежать зеленый зона газон куст дерево ряд здание администрация кировский район никакой действие глава район каждый день бося ездить это увидеть слепой администрация кировский московский район год казань заявка решить улица космонавт советский район казань городской округ казань татарстан приволжский федеральный округ рф благоустройство территория убрать снег таять глубокий ледяной колея огромный лужа проехать пройти администрация советский район год казань заявка решить loc республика татарстан казань улица зирекло содержание ремонт муниципальный дорога проезд снт беркут еще снт также жилой дом легковой автомобиль невозможный проезд очищаться снег скорый помощь также смочь заехать просить хотя неделя очищать проезд снег администрация советский район год казань заявка решить проспект ямашева молодежный жилищный комплекс дружба ново савиновский район казань городской округ казань татарстан приволжский федеральный округ рф благоустройство территория удалить надпись администрация авиастроительный ново савиновский район год казань заявка решить доу елочка московский улица микрорайон сахаровар ключ городской поселение нурлат нурлатский район татарстан приволжский федеральный округ рф содержание ремонт муниципальный дорога пожалуйста просить очистить тротуар улица московский стадион сахоровар детсад елочка заранее благодарить исполнительный комитет нурлатский муниципальный район заявка решить казань проспект победа содержание ремонт муниципальный дорога проход пешеходный переход сторона дом пр победа завалить снег высота метр приходиться обходить проезжий часть"
" |text оголовок дренажный колодец отвод ливневый вода расположить выше уровень асфальт вод отводиться дренажный канава течь низ улица размывать земля вдоль дорожный покрытие подход двор время дождь таяние снег затруднить"
" |text затопить дорога улица первомайский дом пятиэтажный строение просить произвести очистка снег произвести откачка вода"
" |text ул кислородный разбитый дорога требоваться ремонт"
" |text дорога ул дружба иметь твердый покрытие весной дорога пригодный езда е пожарный машина скорый помощь мусоровоз мочь передвигаться хотеть знать год программа запланировать строительство дорога улица дружба"
" |text тротуар улица горький сбросить крыша снег оба сторона место оградить ленточка снег лежать несколько день никто убирать ответственность уборка никто нести человек приходиться выходить дорога крайне небезопасно"
" |text новый дорога ввести пока строить дорога уничтожить асфальт грязь невозможно пройти"
" |text это просто стыдобище самый центр город невозможно пройти пешком самый центральный улица островский улица миннуллин назарбаев несмотря улица проходить ряд элитный жилой комплекс требовать быстрый построить тротуар это место"
" |text возможно ходить тротуар снежный каша щиколотка вода также часть тротуар большой вал снег предыдущий обращение очистить прилегать территория тротуар троутуар счищать снег складировать непосредственно самый тротуар"
" |text улица подаметьевский стоить серый забор шумовой барьер напротив дом выезд очень опасный приходиться выезжать проезжий часть убедиться безопасность маневр настоятельно просить убрать последний секция забор осуществление безопасный выезд"
" |text убрать снег парковка весь зима убирать снег парковка накопиться очень около сантиметр весь таять невозможно заехать выехать"
" |text пешеходный дорога перекресток люк разбитый горло покоситься крышка огородить представлять опасность особенно темный время сутки"
" |text водоканал пара год назад копал дорога восстановить полностью дорожный покрытие удосужиться"
" |text магазин магнит открытый канализационный колодец завалить всякий хлам"
" |text автомобилист объехать ям мочь отремонтировать указанный участок дорога относительно новый качество точный место указать карта приложить"
" |text весь зима чистить тротуар утрамбовать снег кой пройти весь таять грязь проваливаться идти весь грязный"
" |text вновь образоваться провал"
" |text тротуар скользкий грязный"
" |text отремонтировать асфальт чивер окрылить острый кря рельс автомобиль повреждать резина"
" |text просить очистить рыхлый снег центральный главное пешеходный дорожка пешеход тонуть щикотка вода пожалуйста"
" |text перекресток глушко закиев ранеша маленький троп пешеход проведение земельный работа дорога привести надлежащий состояние место гора снег перекопать земля связь пешеход вынудить ходить каждый день"
" |text ям выбоина дорожный полотно улица шамиль усманов проспект автозаводский проспект вахитов"
" |text месяц демонтаж жилец дом ул бехтерев вновь установить бетонный полусфера проезжий часть знать доводить жильцов данный дом информация данный нарушение влечь административный наказание ст коап рф демонтировать"
" |text ул ново азинский дом тротуар очистить уборка дорога игнорироваться уборка тротуар"
" |text оба направление глубокий ям дорога"
" |text лужа грязь невозможно перейти дорога добраться остановка просить привести территория нормативный состояние"
" |text проезжий часть х сторона магазин пятерочка дорога просто отвратительный сплошной ям муж проехать невозможно твориться это год дорога челны идти наш налог требовать почистить трактор данный участок дорога"
" |text просить расчистить участок дорога сош n улица ленин магазин салават который ребенок ходить школа таяние снег образоваться лужа снег нога рыхлый ребенок проваливаться лужа мокрый нога идти школа тротуар расчистить"
" |text осень произвести капитальный ремонт вероятно неправильный планировка образоваться низина постоянно собираться огромный количество вода система водоотвод возле лежачий полицейский начаться провал просить принять срочный мера"
" |text огромный куча снег огромный лужа проить невозможно снег огромный сугроб таять лужа стоить место снег сюда привезти сделать огромный куча снег просить убрать снег лужа"
" |text почему трактор чистить дорога центр ковер ук невозможно ходить"
" |text здравствовать дом ул академик королева проложить пешеходный тропинка ведущие парк парк урицкий снег стать рыхлый нога увязать скоро образоваться жижа передвигаться человек преклонный возраст коляска ребенок тяжело просьба очистить асфальт"
" |text очень опасный ряд трамвайный остановка огородить автомобильный проезжий часть предлагать аналогия установить забор"
" |text приход весна снег двор растаять превратить парковка большой лужа также лужа образоваться сильный дождь летом весной осень необходимый сделать водоотвод бордюр давать уходить вода"
" |text огромный ям лужа нечищенный снег просто страшно заезжать двор"
" |text поселок глубокий колея дорога снег сантиметр невозможно движение автотранспорт число экстренный служба остаться полоса движение встречный разъезд нереальный просьба почистить дорога"
" |text вызывать несколько трактор почистить разширить дорога тратур трактор прийти колея дорога"
" |text дорога колея машина проехать мочь человек пройти вызывать трактор проехать поднять коть"
" |text протяжение весь улица исключение участок лаврентьев лаврентьев сток вода ливневка исправить"
" |text ежегодно протяжение год пад убирать снег основной тротуар вдоль снег черта нога сломить почему безответственность пад человек вынужденный идти проезжий часть это небезопасно дорога убрать тротуар позорище год ужас"
" |text возможно ходить тратуар сторона кс везде очистить просьба принять мера"
" |text решить вопрос ход благоустройство территория окончание строительство дом улица серов путем укладка нормальный асфальт"
" |text заняться дорогой двор постоянно гигантский лужа ждать пока размыть грунт провалиться машина худой человек видимо зашевелиться"
" |text занести дорога ждать техника неделя просить помощь спасибо"
" |text образоваться большой ям дорога"
" |text напротив дом ул пугачев крышка люк ниже уровень дорога сантиметр"
" |text снежный каша очень сложно проехать особенно утром каша замерзать постоянно застревать машина пешеход ходить трудно просьба почистить участок ул первомайский"
" |text убедительно просить почистить тратуар пожарный проезд возле гимназия который ребенок труд ходить школа большой слой снег"
" |text выяснить причина провал отремонтировать провал повторный год проваливаться отремонтировать снова провалиться асфальт пара год новый"
" |text весь зима уборочный машина активно засыпать снег дорожный карман отлично видно карта это часть дорога чистить обязательно просить убрать снег карман весь насыпать зима растаять"
" |text провалиться упасть бордюрный камень восстановить бордюрный камень положить"
" |text дорога сарманово далее альметьево ужасный состояние необходимый уложить новое асфальтобетонный покрытие дать дорога ямочный ремонт бесполезный"
" |text требоваться ремонт невозможно объехать ям"
" |text здравствовать далее нарат аста муслюмовский р рт год обещать дорога мочь обеспечить ребенок мочь нормальный ездить школа постояннпить угроза день свалиться кувейт фура никто пошевелиться весь отговорка мешать нефтетрасса"
